Nome Airport,Nome,America/Anchorage
Scappoose Industrial Airpark,San Luis,America/Los_Angeles
St Petersburg Clearwater International Airport,St. Petersburg,America/New_York
Menominee Regional Airport,Macon,America/Chicago
Conroe-North Houston Regional Airport,Conroe,America/Chicago
Deadhorse Airport,Deadhorse,America/Anchorage
San Antonio International Airport,San Antonio,America/Chicago
Greater Rochester International Airport,Rochester,America/New_York
Patrick Air Force Base,Coco Beach,America/New_York
Teterboro Airport,Teterboro,America/New_York
Ellsworth Air Force Base,Rapid City,America/Denver
Raleigh Durham International Airport,Raleigh-durham,America/New_York
James M Cox Dayton International Airport,Dayton,America/New_York
Kenai Municipal Airport,Kenai,America/Anchorage
Mc Alester Regional Airport,Mcalester,America/Chicago
Niagara Falls International Airport,Niagara Falls,America/New_York
Coulter Field,Bryan,America/Chicago
Wright AAF (Fort Stewart)/Midcoast Regional Airport,Wright,America/New_York
Newport News Williamsburg International Airport,Newport News,America/New_York
Esler Regional Airport,Alexandria,America/Chicago
Altus Air Force Base,Altus,America/Chicago
Tucson International Airport,Tucson,America/Phoenix
Minot Air Force Base,Minot,America/Chicago
Beale Air Force Base,Marysville,America/Los_Angeles
Greater Kankakee Airport,Kankakee,America/Chicago
Seymour Johnson Air Force Base,Goldsboro,America/New_York
Theodore Francis Green State Airport,Providence,America/New_York
Salisbury Ocean City Wicomico Regional Airport,Salisbury,America/New_York
Rancho Murieta Airport,Rancho Murieta,America/Los_Angeles
Bob Hope Airport,Burbank,America/Los_Angeles
Detroit Metropolitan Wayne County Airport,Detroit,America/New_York
Tampa International Airport,Tampa,America/New_York
Pembina Municipal Airport,Pembina,America/Chicago
Polk Army Air Field,Fort Polk,America/Chicago
Eielson Air Force Base,Fairbanks,America/Anchorage
Range Regional Airport,Hibbing,America/Chicago
Angelina County Airport,Lufkin,America/Chicago
Midland International Airport,Midland,America/Chicago
Austin Straubel International Airport,Green Bay,America/Chicago
Ardmore Municipal Airport,Ardmore,America/Chicago
Mc Guire Air Force Base,Wrightstown,America/New_York
Cherry Point MCAS /Cunningham Field/,Cherry Point,America/New_York
Emanuel County Airport,Santa Barbara,America/New_York
Augusta Regional At Bush Field,Bush Field,America/New_York
Sloulin Field International Airport,Williston,America/Chicago
Bill & Hillary Clinton National Airport/Adams Field,Little Rock,America/Chicago
Stewart International Airport,Newburgh,America/New_York
Baudette International Airport,Baudette,America/Chicago
Sacramento Executive Airport,Sacramento,America/Los_Angeles
Homer Airport,Homer,America/Anchorage
Waynesville-St. Robert Regional Forney field,Fort Leonardwood,America/Chicago
Dobbins Air Reserve Base,Marietta,America/New_York
Fairchild Air Force Base,Spokane,America/Los_Angeles
Roscommon County - Blodgett Memorial Airport,Houghton Lake,America/New_York
Tyndall Air Force Base,Panama City,America/Chicago
Dallas Fort Worth International Airport,Dallas-Fort Worth,America/Chicago
Melbourne International Airport,Melbourne,America/New_York
McChord Air Force Base,Tacoma,America/Los_Angeles
Austin Bergstrom International Airport,Austin,America/Chicago
Rickenbacker International Airport,Columbus,America/New_York
Sawyer International Airport,Gwinn,America/New_York
McGhee Tyson Airport,Knoxville,America/New_York
Hood Army Air Field,Fort Hood,America/Chicago
St Louis Lambert International Airport,St. Louis,America/Chicago
Millville Municipal Airport,Millville,America/New_York
Sheppard Air Force Base-Wichita Falls Municipal Airport,Wichita Falls,America/Chicago
Cincinnati Municipal Airport Lunken Field,Cincinnati,America/New_York
Hartsfield Jackson Atlanta International Airport,Atlanta,America/New_York
Castle Airport,Merced,America/Los_Angeles
Mc Clellan Airfield,Sacramento,America/Los_Angeles
Gerald R. Ford International Airport,Grand Rapids,America/New_York
Winkler County Airport,Wink,America/Chicago
Fresno Yosemite International Airport,Fresno,America/Los_Angeles
Vero Beach Regional Airport,Vero Beach,America/New_York
Imperial County Airport,Imperial,America/Los_Angeles
Nashville International Airport,Nashville,America/Chicago
Laredo International Airport,Laredo,America/Chicago
Elmendorf Air Force Base,Anchorage,America/Anchorage
Ralph Wien Memorial Airport,Kotzebue,America/Anchorage
Altoona Blair County Airport,Altoona,America/New_York
Dyess Air Force Base,Abilene,America/Chicago
South Arkansas Regional At Goodwin Field,El Dorado,America/Chicago
La Guardia Airport,New York,America/New_York
Tallahassee Regional Airport,Tallahassee,America/New_York
Dupage Airport,West Chicago,America/Chicago
Waco Regional Airport,Waco,America/Chicago
Augusta State Airport,Augusta,America/New_York
Hillsboro Municipal Airport,Hillsboro,America/Chicago
Jacksonville Naval Air Station (Towers Field),Jacksonville,America/New_York
McKellar-Sipes Regional Airport,Jackson,America/Chicago
Godman Army Air Field,Fort Knox,America/New_York
New River MCAS /H/ /Mccutcheon Fld/ Airport,Jacksonville,America/New_York
San Angelo Regional Mathis Field,San Angelo,America/Chicago
Calexico International Airport,Calexico,America/Los_Angeles
Chico Municipal Airport,Chico,America/Los_Angeles
Burlington International Airport,Burlington,America/New_York
Jacksonville International Airport,Jacksonville,America/New_York
Durango La Plata County Airport,Durango,America/Denver
Washington Dulles International Airport,Washington,America/New_York
Easterwood Field,College Station,America/Chicago
Felts Field,Spokane,America/Los_Angeles
General Mitchell International Airport,Milwaukee,America/Chicago
Abilene Regional Airport,Abilene,America/Chicago
Columbia Regional Airport,Columbia,America/Chicago
Portland International Airport,Portland,America/Los_Angeles
Dade Collier Training and Transition Airport,Miami,America/New_York
Palm Beach International Airport,West Palm Beach,America/New_York
Fort Worth Meacham International Airport,Fort Worth,America/Chicago
Ogdensburg International Airport,Ogdensburg,America/New_York
Cape Cod Coast Guard Air Station,Falmouth,America/New_York
Boeing Field King County International Airport,Seattle,America/Los_Angeles
Lackland Air Force Base,San Antonio,America/Chicago
Des Moines International Airport,Des Moines,America/Chicago
Coastal Carolina Regional Airport,New Bern,America/New_York
San Diego International Airport,San Diego,America/Los_Angeles
Monroe Regional Airport,Monroe,America/Chicago
Shaw Air Force Base,Sumter,America/New_York
Ontario International Airport,Ontario,America/Los_Angeles
Majors Airport,Greenvile,America/Chicago
Roswell International Air Center Airport,Roswell,America/Denver
Coleman A. Young Municipal Airport,Detroit,America/New_York
Brownsville South Padre Island International Airport,Brownsville,America/Chicago
Dothan Regional Airport,Dothan,America/Chicago
Cape May County Airport,Wildwood,America/New_York
Fallon Naval Air Station,Fallon,America/Los_Angeles
Selfridge Air National Guard Base Airport,Mount Clemens,America/New_York
Four Corners Regional Airport,Farmington,America/Denver
Corpus Christi International Airport,Corpus Christi,America/Chicago
Syracuse Hancock International Airport,Syracuse,America/New_York
Naval Air Station Key West/Boca Chica Field,Key West,America/New_York
Chicago Midway International Airport,Chicago,America/Chicago
Norman Y. Mineta San Jose International Airport,San Jose,America/Los_Angeles
Lea County Regional Airport,Hobbs,America/Denver
Northeast Philadelphia Airport,Philadelphia,America/New_York
Denver International Airport,Denver,America/Denver
Philadelphia International Airport,Philadelphia,America/New_York
Sioux Gateway Col. Bud Day Field,Sioux City,America/Chicago
Middle Georgia Regional Airport,Macon,America/New_York
Truth Or Consequences Municipal Airport,Truth Or Consequences,America/Denver
Palmdale Regional/USAF Plant 42 Airport,Palmdale,America/Los_Angeles
Randolph Air Force Base,San Antonio,America/Chicago
El Centro NAF Airport (Vraciu Field),El Centro,America/Los_Angeles
John Glenn Columbus International Airport,Columbus,America/New_York
Drake Field,Fayetteville,America/Chicago
Henry Post Army Air Field (Fort Sill),Fort Sill,America/Chicago
Princeton Municipal Airport,Princeton,America/Chicago
Wright-Patterson Air Force Base,Dayton,America/New_York
Edward G. Pitka Sr Airport,Galena,America/Anchorage
Chandler Municipal Airport,Chandler,America/Phoenix
Mineral Wells Airport,Mineral Wells,America/Chicago
Mc Connell Air Force Base,Wichita,America/Chicago
New Orleans NAS JRB/Alvin Callender Field,New Orleans,America/Chicago
Beaufort County Airport,Beaufort,America/New_York
Texarkana Regional Webb Field,Texarkana,America/Chicago
Plattsburgh International Airport,Plattsburgh,America/New_York
Phillips Army Air Field,Aberdeen,America/New_York
Tucumcari Municipal Airport,Tucumcari,America/Denver
Ted Stevens Anchorage International Airport,Anchorage,America/Anchorage
Robert Gray  Army Air Field Airport,Killeen,America/Chicago
Black Rock Airport,Zuni Pueblo,America/Denver
Bellingham International Airport,Bellingham,America/Los_Angeles
Millington-Memphis Airport,Millington,America/Chicago
Elkins-Randolph Co-Jennings Randolph Field,Elkins,America/New_York
Hartford Brainard Airport,Hartford,America/New_York
North Central State Airport,Smithfield,America/New_York
Mobile Regional Airport,Mobile,America/Chicago
Moffett Federal Airfield,Mountain View,America/Los_Angeles
Santa Fe Municipal Airport,Santa Fe,America/Denver
Beauregard Regional Airport,Deridder,America/Chicago
Nogales International Airport,Nogales,America/Phoenix
Mac Dill Air Force Base,Tampa,America/New_York
Scott AFB/Midamerica Airport,Belleville,America/Chicago
Opa-locka Executive Airport,Miami,America/New_York
Del Rio International Airport,Del Rio,America/Chicago
Southwest Florida International Airport,Fort Myers,America/New_York
King Salmon Airport,King Salmon,America/Anchorage
Muir Army Air Field (Fort Indiantown Gap) Airport,Muir,America/New_York
John F Kennedy International Airport,New York,America/New_York
Homestead ARB Airport,Homestead,America/New_York
Riverside Municipal Airport,Riverside,America/Los_Angeles
Sherman Army Air Field,Fort Leavenworth,America/Chicago
Wallops Flight Facility Airport,Wallops Island,America/New_York
Holloman Air Force Base,Alamogordo,America/Denver
Willow Grove Naval Air Station/Joint Reserve Base,Willow Grove,America/New_York
Cheyenne Regional Jerry Olson Field,Cheyenne,America/Denver
Stockton Metropolitan Airport,Stockton,America/Los_Angeles
Charleston Air Force Base-International Airport,Charleston,America/New_York
Reno Tahoe International Airport,Reno,America/Los_Angeles
Ketchikan International Airport,Ketchikan,America/Anchorage
Willow Run Airport,Detroit,America/New_York
Vandenberg Air Force Base,Lompoc,America/Los_Angeles
Birmingham-Shuttlesworth International Airport,Birmingham,America/Chicago
Lakehurst Maxfield Field Airport,Lakehurst,America/New_York
Eareckson Air Station,Shemya,America/Adak
Nellis Air Force Base,Las Vegas,America/Los_Angeles
March ARB Airport,Riverside,America/Los_Angeles
Modesto City Co-Harry Sham Field,Modesto,America/Los_Angeles
Sacramento International Airport,Sacramento,America/Los_Angeles
Waukegan National Airport,Chicago,America/Chicago
City of Colorado Springs Municipal Airport,Colorado Springs,America/Denver
Buffalo Niagara International Airport,Buffalo,America/New_York
Griffing Sandusky Airport,Sandusky,America/New_York
Snohomish County (Paine Field) Airport,Everett,America/Los_Angeles
Mountain Home Air Force Base,Mountain Home,America/Denver
Cedar City Regional Airport,Cedar City,America/Denver
Bradley International Airport,Windsor Locks,America/New_York
Mc Allen Miller International Airport,Mcallen,America/Chicago
Norfolk Naval Station (Chambers Field),Norfolk,America/New_York
Westover ARB/Metropolitan Airport,Chicopee Falls,America/New_York
Lubbock Preston Smith International Airport,Lubbock,America/Chicago
Chicago O'Hare International Airport,Chicago,America/Chicago
Boca Raton Airport,Boca Raton,America/New_York
Fairbanks International Airport,Fairbanks,America/Anchorage
Quantico MCAF /Turner field,Quantico,America/New_York
Cannon Air Force Base,Clovis,America/Denver
Offutt Air Force Base,Omaha,America/Chicago
Gulkana Airport,Gulkana,America/Anchorage
Watertown International Airport,Watertown,America/New_York
Palm Springs International Airport,Palm Springs,America/Los_Angeles
Rick Husband Amarillo International Airport,Amarillo,America/Chicago
Fort Dodge Regional Airport,Fort Dodge,America/Chicago
Barksdale Air Force Base,Shreveport,America/Chicago
Topeka Regional Airport - Forbes Field,Topeka,America/Chicago
Cotulla-La Salle County Airport,Cotulla,America/Chicago
Wilmington International Airport,Wilmington,America/New_York
Baton Rouge Metropolitan Airport,Baton Rouge,America/Chicago
Meridian Naval Air Station,Meridian,America/Chicago
Tyler Pounds Regional Airport,Tyler,America/Chicago
Baltimore/Washington International Thurgood Marshall Airport,Baltimore,America/New_York
Hobart Regional Airport,Hobart,America/Chicago
Alexandria International Airport,Alexandria,America/Chicago
Condron Army Air Field,White Sands,America/Denver
Cold Bay Airport,Cold Bay,America/Anchorage
Tulsa International Airport,Tulsa,America/Chicago
Sitka Rocky Gutierrez Airport,Sitka,America/Anchorage
Long Island Mac Arthur Airport,Islip,America/New_York
Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,America/Chicago
New Castle Airport,Wilmington,America/New_York
Unalaska Airport,Unalaska,America/Anchorage
Louis Armstrong New Orleans International Airport,New Orleans,America/Chicago
Portland International Jetport Airport,Portland,America/New_York
Will Rogers World Airport,Oklahoma City,America/Chicago
Albany International Airport,Albany,America/New_York
Valdez Pioneer Field,Valdez,America/Anchorage
Langley Air Force Base,Hampton,America/New_York
John Wayne Airport-Orange County Airport,Santa Ana,America/Los_Angeles
Columbus Air Force Base,Colombus,America/Chicago
Kendall-Tamiami Executive Airport,Kendall-tamiami,America/New_York
Oceana Naval Air Station,Oceana,America/New_York
Grissom Air Reserve Base,Peru,America/New_York
Casper-Natrona County International Airport,Casper,America/Denver
Destin-Ft Walton Beach Airport,Valparaiso,America/Chicago
Craig Field,Selma,America/Chicago
Key West International Airport,Key West,America/New_York
Charlotte Douglas International Airport,Charlotte,America/New_York
McCarran International Airport,Las Vegas,America/Los_Angeles
Orlando International Airport,Orlando,America/New_York
Florence Regional Airport,Florence,America/New_York
Great Falls International Airport,Great Falls,America/Denver
Youngstown Warren Regional Airport,Youngstown,America/New_York
Ladd AAF Airfield,Fort Wainwright,America/Anchorage
Mc Minnville Municipal Airport,Mackminnville,America/Los_Angeles
Robins Air Force Base,Macon,America/New_York
Pullman Moscow Regional Airport,Pullman,America/Los_Angeles
Lewiston Nez Perce County Airport,Lewiston,America/Los_Angeles
Elmira Corning Regional Airport,Elmira,America/New_York
Ithaca Tompkins Regional Airport,Ithaca,America/New_York
Monterey Peninsula Airport,Monterey,America/Los_Angeles
Santa Barbara Municipal Airport,Santa Barbara,America/Los_Angeles
Daytona Beach International Airport,Daytona Beach,America/New_York
Ministro Pistarini International Airport,Buenos Aires,America/Buenos_Aires
Downtown-Manhattan/Wall St Heliport,New York,America/New_York
Ilulissat Airport,Ilulissat,America/Godthab
Qasigiannguit Heliport,Qasigiannguit,America/Godthab
Aasiaat Airport,Aasiaat,America/Godthab
Bimini North Seaplane Base,Bimini,America/Nassau
Talkeetna Airport,Talkeetna,America/Anchorage
Tweed New Haven Airport,New Haven,America/New_York
Asheville Regional Airport,Asheville,America/New_York
Piedmont Triad International Airport,Greensboro,America/New_York
Joe Foss Field Airport,Sioux Falls,America/Chicago
Manchester-Boston Regional Airport,Manchester NH,America/New_York
Naples Municipal Airport,Naples,America/New_York
Louisville International Standiford Field,Louisville,America/New_York
Charlottesville Albemarle Airport,Charlottesville VA,America/New_York
Roanoke–Blacksburg Regional Airport,Roanoke VA,America/New_York
Blue Grass Airport,Lexington KY,America/New_York
Evansville Regional Airport,Evansville,America/Chicago
Albuquerque International Sunport,Albuquerque,America/Denver
Gallatin Field,Bozeman,America/Denver
Billings Logan International Airport,Billings,America/Denver
Bert Mooney Airport,Butte,America/Denver
Cherry Capital Airport,Traverse City,America/New_York
Mundo Maya International Airport,Flores,America/Guatemala
Hancock County-Bar Harbor Airport,Bar Harbor,America/New_York
Knox County Regional Airport,Rockland,America/New_York
Jackson Hole Airport,Jacksn Hole,America/Denver
Chicago Rockford International Airport,Rockford,America/Chicago
East 34th Street Heliport,New York,America/New_York
Greenville Spartanburg International Airport,Greenville,America/New_York
Central Illinois Regional Airport at Bloomington-Normal,Bloomington,America/Chicago
Gulfport Biloxi International Airport,Gulfport,America/Chicago
Kalamazoo Battle Creek International Airport,Kalamazoo,America/New_York
Toledo Express Airport,Toledo,America/New_York
Fort Wayne International Airport,Fort Wayne,America/New_York
Decatur Airport,Decatur,America/Chicago
The Eastern Iowa Airport,Cedar Rapids,America/Chicago
La Crosse Municipal Airport,La Crosse,America/Chicago
Central Wisconsin Airport,Wassau,America/Chicago
General Wayne A. Downing Peoria International Airport,Peoria,America/Chicago
Appleton International Airport,Appleton,America/Chicago
Rochester International Airport,Rochester,America/Chicago
University of Illinois Willard Airport,Champaign,America/Chicago
Manhattan Regional Airport,Manhattan,America/Chicago
Venango Regional Airport,Franklin,America/New_York
El Calafate Airport,El Calafate,America/Argentina/Rio_Gallegos
Grand Junction Regional Airport,Grand Junction,America/Denver
St George Municipal Airport,Saint George,America/Denver
David Wayne Hooks Memorial Airport,Houston,America/Chicago
Port O'Connor Private Heliport,Port O\'Connor,America/Chicago
Sarasota Bradenton International Airport,Sarasota,America/New_York
Van Nuys Airport,Van Nuys,America/Los_Angeles
Quad City International Airport,Moline,America/Chicago
Panama City-Bay Co International Airport,Panama City,America/Chicago
Bismarck Municipal Airport,Bismarck,America/Chicago
Telluride Regional Airport,Telluride,America/Denver
Rapid City Regional Airport,Rapid City,America/Denver
Mc Clellan-Palomar Airport,Carlsbad,America/Los_Angeles
Bishop International Airport,Flint,America/New_York
Maestro Wilson Fonseca Airport,Santarem,America/Belem
Ekati Airport,Ekati,America/Edmonton
Redding Municipal Airport,Redding,America/Los_Angeles
Mahlon Sweet Field,Eugene,America/Los_Angeles
Idaho Falls Regional Airport,Idaho Falls,America/Denver
Rogue Valley International Medford Airport,Medford,America/Los_Angeles
Roberts Field,Redmond-Bend,America/Los_Angeles
Victoria Harbour Seaplane Base,Victoria,America/Vancouver
Coal Harbour Seaplane Base,Vancouver,America/Vancouver
Akron Canton Regional Airport,Akron,America/New_York
Huntsville International Carl T Jones Field,Huntsville,America/Chicago
Mid Ohio Valley Regional Airport,PARKERSBURG,America/New_York
Montgomery Regional (Dannelly Field) Airport,MONTGOMERY,America/Chicago
Tri-Cities Regional TN/VA Airport,BRISTOL,America/New_York
Barkley Regional Airport,PADUCAH,America/Chicago
Page Municipal Airport,Page,America/Phoenix
Utila Airport,Utila,America/Tegucigalpa
Santa Elena Airport,Santa Elena de Uairen,America/Caracas
Glacier Park International Airport,Kalispell,America/Denver
MBS International Airport,Saginaw,America/New_York
Greater Binghamton/Edwin A Link field,Binghamton,America/New_York
Blythe Airport,Blythe,America/Los_Angeles
John A. Osborne Airport,Geralds,America/Montserrat
Petersburg James A Johnson Airport,Petersburg,America/Anchorage
Orlando Sanford International Airport,Sanford,America/New_York
John Murtha Johnstown Cambria County Airport,Johnstown,America/New_York
Porto Seguro Airport,Porto Seguro,America/Fortaleza
Heliport Hotel das Cataratas,Cataratas National Park,America/Cordoba
Iguatu Airport,Iguatu,America/Fortaleza
Brigadeiro Lysias Rodrigues Airport,Palmas,America/Fortaleza
Nelson Ribeiro Guimarães Airport,Caldas Novas,America/Sao_Paulo
Missoula International Airport,Missoula,America/Denver
Grand Canyon National Park Airport,Grand Canyon,America/Phoenix
Sugar Land Regional Airport,Sugar Land,America/Chicago
Centennial Airport,Denver,America/Denver
Clovis Municipal Airport,Clovis,America/Denver
Fort Stockton Pecos County Airport,Fort Stockton,America/Chicago
Las Vegas Municipal Airport,Las Vegas,America/Denver
West Houston Airport,Houston,America/Chicago
La Junta Municipal Airport,La Junta,America/Denver
Las Cruces International Airport,Las Cruces,America/Denver
Stephens County Airport,Breckenridge,America/Chicago
Draughon Miller Central Texas Regional Airport,Temple,America/Chicago
Ozona Municipal Airport,Ozona,America/Chicago
Aklavik/Freddie Carmichael Airport,Aklavik,America/Edmonton
Déline Airport,Deline,America/Edmonton
Tulita Airport,Tulita,America/Edmonton
Fort Good Hope Airport,Fort Good Hope,America/Edmonton
Paulatuk (Nora Aliqatchialuk Ruben) Airport,Paulatuk,America/Edmonton
El Trompillo Airport,Santa Cruz,America/La_Paz
Juancho E. Yrausquin Airport,Saba,America/Curacao
Eagle County Regional Airport,Vail,America/Denver
Cuyahoga County Airport,Richmond Heights,America/New_York
Mansfield Lahm Regional Airport,Mansfield,America/New_York
Columbus Metropolitan Airport,Columbus,America/New_York
Lawton Fort Sill Regional Airport,Lawton,America/Chicago
Northern Colorado Regional Airport,Fort Collins,America/Denver
Flagstaff Pulliam Airport,Flagstaff,America/Phoenix
Lake Tahoe Airport,South Lake Tahoe,America/Los_Angeles
Joslin Field Magic Valley Regional Airport,Twin Falls,America/Denver
Martha's Vineyard Airport,Vineyard Haven MA,America/New_York
Concord Municipal Airport,Concord NH,America/New_York
Groton New London Airport,Groton CT,America/New_York
St Cloud Regional Airport,Saint Cloud,America/Chicago
Golden Triangle Regional Airport,Columbus Mississippi,America/Chicago
Bowerman Airport,Hoquiam,America/Los_Angeles
Erie International Tom Ridge Field,Erie,America/New_York
Barnstable Municipal Boardman Polando Field,Barnstable,America/New_York
San Pedro Airport,San Pedro,America/Belize
Sedona Airport,Sedona,America/Phoenix
Morgantown Municipal Walter L. Bill Hart Field,Morgantown,America/New_York
Yeager Airport,Charleston,America/New_York
Wilkes Barre Scranton International Airport,Scranton,America/New_York
Bemidji Regional Airport,Bemidji,America/Chicago
Hector International Airport,Fargo,America/Chicago
Charles B. Wheeler Downtown Airport,Kansas City,America/Chicago
Gillette Campbell County Airport,Gillette,America/Denver
El Toro Marine Corps Air Station,Santa Ana,America/Los_Angeles
Cheddi Jagan International Airport,Georgetown,America/Guyana
Guarani International Airport,Ciudad del Este,America/Asuncion
Eugene F. Correira International Airport,Georgetown,America/Guyana
Kaieteur International Airport,Kaieteur,America/Guyana
Chamonate Airport,Copiapo,America/Santiago
Edward Bodden Airfield,Little Cayman,America/Cayman
University Park Airport,State College Pennsylvania,America/New_York
Key Field,Meridian,America/Chicago
Abraham Lincoln Capital Airport,Springfield,America/Chicago
Cortez Municipal Airport,Cortez,America/Denver
Yampa Valley Airport,Hayden,America/Denver
Gallup Municipal Airport,Gallup,America/Denver
Liberal Mid-America Regional Airport,Liberal,America/Chicago
Lamar Municipal Airport,Lamar,America/Denver
Renner Field-Goodland Municipal Airport,Goodland,America/Denver
Yellowstone Regional Airport,Cody,America/Denver
Springfield Branson National Airport,Springfield,America/Chicago
Joplin Regional Airport,Joplin,America/Chicago
Lehigh Valley International Airport,Allentown,America/New_York
Northwest Arkansas Regional Airport,Bentonville,America/Chicago
South Bend Regional Airport,South Bend,America/New_York
Smith Field,Fort Wayne IN,America/New_York
California Redwood Coast-Humboldt County Airport,Arcata CA,America/Los_Angeles
Albert J Ellis Airport,Jacksonville NC,America/New_York
Tuscaloosa Regional Airport,Tuscaloosa AL,America/Chicago
Dubuque Regional Airport,Dubuque IA,America/Chicago
Alluitsup Paa Heliport,Alluitsup Paa,America/Godthab
Neerlerit Inaat Airport,Neerlerit Inaat,America/Scoresbysund
Paamiut Heliport,Paamiut,America/Godthab
Qeqertarsuaq Heliport,Qeqertarsuaq Airport,America/Godthab
Qaqortoq Heliport,Qaqortoq,America/Godthab
Maniitsoq Airport,Maniitsoq,America/Godthab
Nanortalik Heliport,Nanortalik,America/Godthab
Narsaq Heliport,Narsaq,America/Godthab
Qaanaaq Airport,Qaanaaq,America/Thule
Sisimiut Airport,Sisimiut,America/Godthab
Upernavik Airport,Upernavik,America/Godthab
Qaarsut Airport,Uummannaq,America/Godthab
Caye Caulker Airport,Caye Caulker,America/Belize
Punta Gorda Airport,Punta Gorda,America/Belize
Whistler/Green Lake Water Aerodrome,Whistler,America/Vancouver
Anahim Lake Airport,Anahim Lake,America/Vancouver
Williams Harbour Airport,Williams Harbour,America/St_Johns
St. Lewis (Fox Harbour) Airport,St. Lewis,America/St_Johns
Port Hope Simpson Airport,Port Hope Simpson,America/St_Johns
Rigolet Airport,Rigolet,America/Halifax
Colville Lake Airport,Colville Lake,America/Edmonton
Whatì Airport,Whatì,America/Edmonton
Summer Beaver Airport,Summer Beaver,America/Toronto
Wapekeka Airport,Angling Lake,America/Winnipeg
Wunnumin Lake Airport,Wunnumin Lake,America/Toronto
North Spirit Lake Airport,North Spirit Lake,America/Winnipeg
Bearskin Lake Airport,Bearskin Lake,America/Winnipeg
Kingfisher Lake Airport,Kingfisher Lake,America/Toronto
Ogoki Post Airport,Ogoki Post,America/Toronto
Poplar Hill Airport,Poplar Hill,America/Winnipeg
Chisasibi Airport,Chisasibi,America/Toronto
Tête-à-la-Baleine Airport,Tête-à-la-Baleine,America/Blanc-Sablon
La Tabatière Airport,La Tabatière,America/Blanc-Sablon
Apartadó Airport,Apartadó,America/Bogota
Tarapacá Airport,Tarapacá,America/Bogota
Cat Lake Airport,Cat Lake,America/Winnipeg
Fort Frances Municipal Airport,Fort Frances,America/Winnipeg
Kasabonika Airport,Kasabonika,America/Toronto
Kangirsuk Airport,Kangirsuk,America/Toronto
Attawapiskat Airport,Attawapiskat,America/Toronto
Lac Du Bonnet Airport,Lac Du Bonnet,America/Winnipeg
Uranium City Airport,Uranium City,America/Regina
Lourdes de Blanc Sablon Airport,Lourdes-De-Blanc-Sablon,America/Blanc-Sablon
Cartwright Airport,Cartwright,America/Halifax
Chesterfield Inlet Airport,Chesterfield Inlet,America/Winnipeg
Nain Airport,Nain,America/Halifax
Fort Severn Airport,Fort Severn,America/Toronto
Fort Albany Airport,Fort Albany,America/Toronto
Fort Hope Airport,Fort Hope,America/Toronto
Makkovik Airport,Makkovik,America/Halifax
Texada Gillies Bay Airport,Texada,America/Vancouver
Gods Lake Narrows Airport,Gods Lake Narrows,America/Winnipeg
Igloolik Airport,Igloolik,America/Toronto
Kuujjuarapik Airport,Kuujjuarapik,America/Toronto
Gillam Airport,Gillam,America/Winnipeg
Grise Fiord Airport,Grise Fiord,America/Toronto
Quaqtaq Airport,Quaqtaq,America/Toronto
Vancouver Harbour Water Aerodrome,Vancouver,America/Vancouver
Nemiscau Airport,Nemiscau,America/Toronto
Hopedale Airport,Hopedale,America/Halifax
Chevery Airport,Chevery,America/Blanc-Sablon
Ivujivik Airport,Ivujivik,America/Toronto
Island Lake Airport,Island Lake,America/Winnipeg
Akulivik Airport,Akulivik,America/Toronto
Waskaganish Airport,Waskaganish,America/Toronto
Aupaluk Airport,Aupaluk,America/Toronto
Kimmirut Airport,Kimmirut,America/Toronto
Lansdowne House Airport,Lansdowne House,America/Toronto
St Georges Airport,Lutselk'e,America/Toronto
Kangiqsualujjuaq (Georges River) Airport,Kangiqsualujjuaq,America/Toronto
Mary's Harbour Airport,Mary's Harbour,America/St_Johns
Chapais Airport,Chibougamau,America/Toronto
Umiujaq Airport,Umiujaq,America/Toronto
Wemindji Airport,Wemindji,America/Toronto
Norway House Airport,Norway House,America/Winnipeg
Points North Landing Airport,Points North Landing,America/Regina
Oxford House Airport,Oxford House,America/Winnipeg
Inukjuak Airport,Inukjuak,America/Toronto
Pikangikum Airport,Pikangikum,America/Winnipeg
Peawanuck Airport,Peawanuck,America/Toronto
Powell River Airport,Powell River,America/Vancouver
The Pas Airport,The Pas,America/Winnipeg
Nakina Airport,Nakina,America/Toronto
Rae Lakes Airport,Gamètì,America/Edmonton
Red Lake Airport,Red Lake,America/Winnipeg
Stony Rapids Airport,Stony Rapids,America/Regina
St. Theresa Point Airport,St. Theresa Point,America/Winnipeg
Big Trout Lake Airport,Big Trout Lake,America/Winnipeg
Deer Lake Airport,Deer Lake,America/Winnipeg
Webequie Airport,Webequie,America/Toronto
Whale Cove Airport,Whale Cove,America/Winnipeg
Salluit Airport,Salluit,America/Toronto
York Landing Airport,York Landing,America/Winnipeg
Ilford Airport,Ilford,America/Winnipeg
Bathurst Airport,Bathurst,America/Halifax
Eastmain River Airport,Eastmain River,America/Toronto
Fond-Du-Lac Airport,Fond-Du-Lac,America/Regina
Gods River Airport,Gods River,America/Winnipeg
Swan River Airport,Swan River,America/Winnipeg
Kashechewan Airport,Kashechewan,America/Toronto
Muskrat Dam Airport,Muskrat Dam,America/Winnipeg
Masset Airport,Masset,America/Vancouver
Sachigo Lake Airport,Sachigo Lake,America/Winnipeg
Round Lake (Weagamow Lake) Airport,Round Lake,America/Winnipeg
Sandy Lake Airport,Sandy Lake,America/Winnipeg
Shamattawa Airport,Shamattawa,America/Winnipeg
